Run number,Temperature C1 Closed Homogeneous Closed Homogeneous (C1)_(K),1000/T_(1/K),Ignition time 1 by max dT/dt_(sec),Ignition time 2 by max dT/dt_(sec),Ignition time 3 by max dT/dt_(sec)
        1.000000000000000,        700.0000000000000,        1.428571000000000,        0.000000000000000,     0.004033409000000000,      0.01419714000000000
        2.000000000000000,        725.0000000000000,        1.379310000000000,        0.000000000000000,     0.002494327000000000,     0.009656751000000000
        3.000000000000000,        750.0000000000000,        1.333333000000000,     0.001791064000000000,     0.007722964000000000,     0.007887856000000000
        4.000000000000000,        775.0000000000000,        1.290323000000000,     0.002032368000000000,     0.007960811999999999,     0.008063323000000001
        5.000000000000000,        800.0000000000000,        1.250000000000000,     0.006600000000000000,     0.009965266000000000,      0.01003980000000000
        6.000000000000000,        825.0000000000000,        1.212121000000000,        0.000000000000000,      0.01112423000000000,      0.01118268000000000
        7.000000000000000,        850.0000000000000,        1.176471000000000,        0.000000000000000,      0.01011721000000000,      0.01016636000000000
        8.000000000000000,        875.0000000000000,        1.142857000000000,        0.000000000000000,     0.007909760000000000,     0.007956148000000000
        9.000000000000000,        900.0000000000000,        1.111111000000000,        0.000000000000000,     0.005595899000000000,     0.005638831000000000
        10.00000000000000,        925.0000000000000,        1.081081000000000,        0.000000000000000,     0.003755521000000000,     0.003796387000000000
        11.00000000000000,        950.0000000000000,        1.052632000000000,        0.000000000000000,     0.002478590000000000,     0.002515265000000000
        12.00000000000000,        975.0000000000000,        1.025641000000000,        0.000000000000000,        0.000000000000000,     0.001675872000000000
        13.00000000000000,        1000.000000000000,        1.000000000000000,        0.000000000000000,        0.000000000000000,     0.001136564000000000
        14.00000000000000,        1025.000000000000,       0.9756098000000000,        0.000000000000000,        0.000000000000000,    0.0007893212000000000
        15.00000000000000,        1050.000000000000,       0.9523810000000000,        0.000000000000000,        0.000000000000000,    0.0005623336000000000
        16.00000000000000,        1075.000000000000,       0.9302326000000000,        0.000000000000000,        0.000000000000000,    0.0004105404000000000
        17.00000000000000,        1100.000000000000,       0.9090909000000000,        0.000000000000000,        0.000000000000000,    0.0003062447000000000
        18.00000000000000,        1125.000000000000,       0.8888889000000000,        0.000000000000000,        0.000000000000000,    0.0002324464000000000
        19.00000000000000,        1150.000000000000,       0.8695652000000000,        0.000000000000000,        0.000000000000000,    0.0001787410000000000
        20.00000000000000,        1175.000000000000,       0.8510638000000000,        0.000000000000000,        0.000000000000000,    0.0001386961000000000
        21.00000000000000,        1200.000000000000,       0.8333333000000001,        0.000000000000000,        0.000000000000000,    0.0001082547000000000
        22.00000000000000,        1225.000000000000,       0.8163265000000000,        0.000000000000000,        0.000000000000000,    8.480744999999999E-05
        23.00000000000000,        1250.000000000000,       0.8000000000000000,        0.000000000000000,        0.000000000000000,    6.662302000000000E-05
        24.00000000000000,        1275.000000000000,       0.7843137000000000,        0.000000000000000,        0.000000000000000,    5.248673000000000E-05
        25.00000000000000,        1300.000000000000,       0.7692308000000000,        0.000000000000000,        0.000000000000000,    4.146809000000000E-05
        26.00000000000000,        1325.000000000000,       0.7547170000000000,        0.000000000000000,        0.000000000000000,    3.290178000000000E-05
        27.00000000000000,        1350.000000000000,       0.7407407000000000,        0.000000000000000,        0.000000000000000,    2.622145000000000E-05
        28.00000000000000,        1375.000000000000,       0.7272727000000000,        0.000000000000000,        0.000000000000000,    2.100612000000000E-05
        29.00000000000000,        1400.000000000000,       0.7142857000000000,        0.000000000000000,        0.000000000000000,    1.693207000000000E-05
        30.00000000000000,        1425.000000000000,       0.7017544000000000,        0.000000000000000,        0.000000000000000,    1.371917000000000E-05
        31.00000000000000,        1450.000000000000,       0.6896552000000000,        0.000000000000000,        0.000000000000000,    1.118174000000000E-05
        32.00000000000000,        1475.000000000000,       0.6779661000000000,        0.000000000000000,        0.000000000000000,    9.178649000000000E-06
        33.00000000000000,        1500.000000000000,       0.6666666999999999,        0.000000000000000,        0.000000000000000,    7.577272000000000E-06
        34.00000000000000,        1525.000000000000,       0.6557377000000000,        0.000000000000000,        0.000000000000000,    6.278750000000000E-06
        35.00000000000000,        1550.000000000000,       0.6451613000000000,        0.000000000000000,        0.000000000000000,    5.236477000000000E-06
        36.00000000000000,        1575.000000000000,       0.6349205999999999,        0.000000000000000,        0.000000000000000,    4.403001000000000E-06
        37.00000000000000,        1600.000000000000,       0.6250000000000000,        0.000000000000000,        0.000000000000000,    3.710356000000000E-06
        38.00000000000000,        1625.000000000000,       0.6153845999999999,        0.000000000000000,        0.000000000000000,    3.145798000000000E-06
        39.00000000000000,        1650.000000000000,       0.6060605999999999,        0.000000000000000,        0.000000000000000,    2.681392000000000E-06
        40.00000000000000,        1675.000000000000,       0.5970149000000000,        0.000000000000000,        0.000000000000000,    2.299698000000000E-06
        41.00000000000000,        1700.000000000000,       0.5882353000000000,        0.000000000000000,        0.000000000000000,    1.983381000000000E-06
        42.00000000000000,        1725.000000000000,       0.5797101000000000,        0.000000000000000,        0.000000000000000,    1.720614000000000E-06
        43.00000000000000,        1750.000000000000,       0.5714286000000000,        0.000000000000000,        0.000000000000000,    1.494694000000000E-06
        44.00000000000000,        1775.000000000000,       0.5633802999999999,        0.000000000000000,        0.000000000000000,    1.310935000000000E-06
        45.00000000000000,        1800.000000000000,       0.5555556000000000,        0.000000000000000,        0.000000000000000,    1.150842000000000E-06
